373,情,11,"月
青
土
二
忙
亠","ジョウ
セイ",なさ.け,"M18.2,37.75c0,6.34-4.09,15.69-5.16,17.5
M30.52,29.33c3.19,1.79,8.25,7.35,9.04,10.13
M25.87,15c1.06,1.06,1.46,2.38,1.46,4c0,5.12-0.08,54.5-0.08,70.88c0,1.75-0.14,3.12-0.14,5.12
M48.28,22.35c1.91,0.76,4.76,0.43,6.73,0.22c7.77-0.84,21.64-2.24,28.63-2.88c1.89-0.17,4.01-0.2,5.9-0.06
M66.46,11.88c1.02,1.02,1.57,2.74,1.57,3.93c0,5.93-0.18,19.83-0.11,27.16
M49.39,33.57c2.19,0.64,4.65,0.12,6.86-0.11c6.91-0.73,17.34-1.91,23.13-2.45c1.93-0.18,3.85-0.34,5.79-0.23
M41.88,45.39c2.96,0.6,5.92,0.51,8.87,0.14c12.37-1.53,26.37-2.91,37.88-3.8c2.88-0.22,4.99-0.36,7.37,0.18
M53.6,55.03c0.87,0.87,1.49,2.35,1.49,3.65c0,3.7-0.13,21.37-0.09,31.7c0.01,2.44,0.01,3.83,0.01,5.12
M55.58,55.83c4.8-0.7,22.17-2.69,24.01-2.86c2.42-0.22,3.62,1.28,3.62,2.86c0,3.42,0.23,24.24,0.13,35.35c-0.09,9.82-4.69,2.42-5.51,1.73
M56.08,66.61c8.3-0.99,17.17-1.36,26.19-1.97
M56.19,77.99c6.93-0.49,18.31-1.24,25.9-1.67","uczucie
emocja
pasja
sympatia",,false,JLPT 3
374,欲,11,"欠
口
谷
ハ
个",ヨク,"ほっ.する
ほ.しい","M24.85,23.98c0.07,0.84-0.25,1.65-0.63,2.38c-1.92,3.74-6.1,8.39-11.9,13.04
M40.41,23.85c4.23,2.54,8.68,6.91,10.13,9.51
M33.69,37.99c0.17,1.6-0.26,3.06-1.16,4.42c-4.5,6.74-12.4,15.22-22.65,21.53
M35.3,44.27c4.37,2.35,9.36,5.25,12.93,9.52
M17.48,66.65c0.69,0.68,1.14,1.6,1.36,2.73c0.85,4.48,1.7,9.8,2.36,15.31c0.16,1.33,0.31,2.6,0.44,3.76
M19.45,68.46c7.66-1.54,16.62-3.38,22.18-4.29c3.2-0.52,4.95,0.53,4.08,3.89c-1.21,4.67-2.54,8.54-3.64,14.49
M22.47,85.56c5.51-0.41,11.57-1.1,17.53-1.77c1.49-0.17,3.03-0.33,4.62-0.49
M65.92,20.25c0.07,1.47,0.07,2.66-0.44,4.06c-2.61,7.19-5.61,14.82-11.23,23.95
M62.17,40.54c1.53,0.43,3.42,0.04,4.91-0.38c3.61-1.01,13.74-4.29,19.1-6c5.53-1.76,2.32,4.71-2.71,10.14
M66.42,49.91c0.58,0.97,0.87,2.5,0.63,3.91C65.25,64.5,60.75,81.88,45.23,91
M66.83,58.93c5.12,6.09,14.06,18.06,20.93,25.42c2.12,2.27,4.74,4.65,7.01,5.84","pragnienie
żądza
pasja",,false,JLPT 3
375,宮,10,"口
宀","キュウ
グウ
ク
クウ",みや,"M52.53,11.25c1.05,1.04,1.46,2.38,1.46,3.75c0,3.16-0.07,4.3-0.08,7.18
M27.12,24c0,3.17-3.15,11.89-4.58,14
M27.79,26.24c15.71-2.12,46.42-5.42,52.43-5.55c9.16-0.2,4.66,5.05,0.15,8.53
M34.14,39.64c0.79,0.8,1.34,2.06,1.58,2.95c0.9,3.35,1.7,7.67,2.38,11.87c0.11,0.68,0.66,4.22,0.81,5.26
M36.52,41.32c8.52-1.31,24.56-2.98,30.99-3.64c2.96-0.3,4.69,0.73,3.9,3.86c-0.94,3.79-1.91,7.16-3.94,12.78
M39.03,57.95c3.45-0.33,16.73-1.7,24.83-2.42c3.48-0.31,6.01-0.49,6.38-0.42
M52.37,59.5c0.38,1.04,0.25,1.96-0.26,3.14c-0.52,1.19-4.34,6.79-5.36,8.36
M32.05,72.73c0.97,0.88,1.62,1.69,1.91,3.01c1.03,4.73,2.06,10.75,2.96,16.53c0.06,0.41,0.52,3.39,0.67,4.44
M34.95,74.66c10.49-1.62,29.57-3.7,37.08-4.47c3.4-0.35,5.56,1.17,4.44,4.6c-1.83,5.58-2.58,8.33-5.12,16.04
M38.55,94.45c5.64-0.55,20.24-2.07,30.15-2.97c1.65-0.15,3.83-0.16,5.78-0.25","świątynia
pałac
książę",,false,JLPT 1
376,状,7,"犬
爿",ジョウ,,"M33.37,16.5c0.94,0.94,1.46,3,1.46,4.25c0,0.85-0.11,46.62-0.11,67c0,3.92,0.03,6,0.03,7.87
M14.75,30.5c3.53,1.85,8.12,6.62,10,10.5
M11.25,73.14c1.5,0.99,3.37,0.36,4.54-0.96C19.21,68.34,21.5,66,26.75,59.5
M43.88,47.11c2,0.64,4.9,0.47,6.62,0.26c8.75-1.08,24.18-3.39,31.96-4.29c1.79-0.21,4.41-0.21,6.19,0.17
M63.01,16.5c1,0.99,1.42,2.66,1.49,4.82c1,29.68-2.75,57.56-21.72,72.43
M64.25,46.25c4.35,11.11,15.58,29.31,22.97,38.03c1.53,1.81,3.66,4.35,6.03,6.1
M78.31,19.5c4.56,3.52,6.56,6.95,7.98,10.25","sytuacja
okoliczność
forma
wygląd
list
pismo",,false,JLPT 3
377,洋,9,"王
汁
并
羊",ヨウ,,"M20.47,16.1c4.27,1.65,10.89,6.3,11.84,8.45
M14.75,38.62c4.55,1.68,11.64,6.24,12.69,8.29
M12,90.11c1.27,0.32,2.51,0.04,3.35-1c3.92-4.86,11.37-15.58,15.04-21.9
M47.88,14.25c2.78,1.94,7.19,7.96,7.89,10.97
M83.37,11.75c0.04,0.44,0.17,1.17-0.08,1.78c-1.64,3.97-4.83,8.6-10.59,14.04
M43.07,32.89c2.31,0.49,5.31,0.2,7.39,0.01c8.75-0.8,23.4-2.48,31.83-3.06c2.42-0.17,5.21-0.57,7.57,0.17
M48.28,50.89c2.59,0.49,5.06,0.35,7.1,0.24c7.46-0.44,16.67-1.75,23.87-2.56c2.14-0.24,4.38-0.64,6.52-0.3
M38,72.45c2.5,0.55,5.3,0.53,7.74,0.19c10.76-1.51,30.31-3.45,42.64-4.38c2.43-0.18,5.71-0.1,8.12,0.25
M65.26,34.25c0.93,0.93,1.46,2.23,1.46,3.25c0,2.83-0.12,37.06-0.17,53.5c-0.01,3.86-0.02,6.74-0.02,8","ocean
morze
kanał
zagraniczny
zachodni",,false,"Genki kanji 2-18
JLPT 4"
378,服,8,"月
又
卩",フク,,"M19.92,19.5c0.98,0.98,1.41,2.23,1.42,3.25c0.4,41.62-1.72,55.38-9.1,68.75
M22.52,21.25c2.34-0.25,11.84-2.53,13.59-2.75c2.01-0.25,3.91,1.12,3.91,4c0,1.49-0.09,40.25-0.09,60.5c0,12.38-5.68,6.25-8.64,3
M22.52,39.75C27.75,39,34.5,38,39.15,37.5
M22,57.25C27,56.5,33.38,55.5,38.51,55
M49.25,17c0.83,0.47,2.46,1.38,4.51,1.13C62.75,17,76.02,15.2,78,15c2.5-0.25,7.41-0.15,5.5,4.75c-1.75,4.5-3.14,8.91-5,12.75c-4,8.25-7.75,3.75-9.75,1.25
M51.87,18.25c0.63,0.63,0.96,2.23,0.96,3.25c0,2.93-0.15,45.78-0.2,65.25c-0.01,3.79-0.02,6.7-0.02,8.25
M56.34,50.35c2.03,0.53,3.78,0.51,5.61,0.05c1.83-0.45,16.71-4.66,17.97-5.1c2.87-0.99,4.49,1.17,3.96,3.33C80,64.75,70.25,80.5,60.5,90
M59.4,58.98c2.91,0.74,15.91,17.85,26.71,27.92c2.41,2.25,4.39,4.23,7.64,6.04",ubranie,,false,"Genki kanji 2-18
JLPT 4"
379,堂,11,"口
尚
土
冖",ドウ,,"M52.32,12.62c1.16,1.16,1.6,2.38,1.6,4.47c0,10.17-0.03,14.57-0.03,17.46
M29.76,19.47c3.25,1.79,8.4,7.34,9.22,10.12
M75.99,15.04c0.03,0.32,0.11,0.85-0.05,1.3c-1.31,3.54-3.68,6.91-8.81,11.19
M18.62,35.75c-0.15,4.6-2.64,15.39-3.86,18.14
M19.46,38.84c18.41-2.09,48.34-4.83,66.18-5.46c10.6-0.37,0.97,8.03-0.7,9.39
M33.38,48.75c1,0.38,1.69,1.81,1.69,2.82c0.76,2.85,1.9,7.73,2.71,11.3c0.23,1.01,0.43,1.91,0.58,2.63
M35.71,50.29c4.79-0.49,19.54-2.04,28.92-2.71c3.22-0.23,4.99,0.67,4.37,3.54c-0.57,2.65-1.22,5.31-2.31,10.07
M39.47,64.29c6.73-0.78,17.99-1.46,25.53-1.89c1.33-0.07,2.52-0.13,3.54-0.17
M33.96,78.72c1.29,0.32,3.67,0.23,4.96,0.07c8.33-1.04,22.08-2.54,29.36-2.9c2.15-0.11,3.45,0.15,4.52,0.31
M52.86,66.12c0.83,0.83,1.22,2.01,1.22,3.32c0,7.06-0.05,19.64-0.05,22.92
M21.09,94.58c1.88,0.45,5.33,0.58,7.21,0.45c19.95-1.4,38.2-2.78,52.66-2.85c3.13-0.02,5.01,0.21,6.58,0.44","świątynia
sala
hol
hala
duże pomieszczenie",,false,"Genki kanji 2-18
JLPT 4"
380,貸,12,"化
貝
目
ハ
弋",タイ,"か.す
か.し-
かし-","M33.16,10.76c0.34,1.24,0.19,2.36-0.48,3.79C28.4,23.66,24.05,32.3,14.25,43.4
M26.37,29.3c0.66,0.66,1.25,1.97,1.25,2.95c0,7.23,0.01,14.34,0.01,20.25c0,1.41,0,2.74,0,4
M45.64,27.69c2.29,0.58,4.67,0.49,6.96,0.03c7.28-1.47,16.38-3.59,24.64-5.19c2.03-0.4,3.95-0.45,6.01-0.02
M56.7,7.75c1.3,0.88,2.54,2.51,3.21,4.37c4.6,12.76,11.85,26.63,28.68,37.21c5.74,3.61,5.79,0.42,4.29-6.39
M80.16,9.35c3.69,1.71,9.6,5.6,11.33,8.53
M36.02,49.48c0.75,0.75,1.1,2.45,1.1,3.56c0,2.66,0,19.56,0,28.84c0,1.8,0,3.31,0,4.38
M38.04,51.07c3.12-0.14,27.13-2.66,29.97-2.83c2.37-0.14,4.04,0.89,4.04,3.8c0,3.2-0.15,16.02-0.17,27.58c0,1.82,0,3.59,0,5.25
M38.49,61.28c5.88-0.4,25.88-2.28,32.17-2.5
M38.25,71.98c10.5-1.1,23.25-2.1,32.55-2.66
M38.3,83.5c9.2-1,23.95-2,32.3-2.41
M44.73,87.81c0.02,1.32-0.45,2.46-1.5,3.29c-3.17,2.51-11.7,7.69-18.05,10.66
M63.7,87.96c6.46,3.43,14.1,9.64,15.87,12.63","pożyczać
wypożyczać
wynajmować",komuś,false,"Genki kanji 2-18
JLPT 4"
381,終,11,"糸
幺
小
夂",シュウ,"お.わる
-お.わる
おわ.る
お.える
つい
つい.に","M28.15,14.5c0.31,1.25,0.41,2.46-0.16,3.78c-2.61,6.1-8.19,15.05-11.07,18.19c-1.17,1.28-1.3,2.66,0,3.11c3.3,1.16,5.84,3.07,8.64,5.35
M39.03,24.27c0.34,1.11-0.12,3.16-0.5,3.76C33,36.86,23.75,48.85,16.15,56.91c-1.74,1.85,0.43,2.9,1.57,2.53c4.75-1.57,13.16-4.69,19.98-6.85
M34.25,45.88c2.95,2.55,5.76,7.54,6.5,11.51
M28.33,59.32c0.8,0.8,1.28,2.01,1.28,3.86c0,7.76-0.1,20.09-0.14,27.32c-0.01,1.92-0.02,3.48-0.02,4.5
M19.5,68.36c0.37,1.01,0.35,2.2,0.13,2.85c-1.4,4.24-5.15,12.91-7.14,16.54
M36,66c3.14,3.4,5.02,11.31,5.75,14.39
M61.55,15.92c0.06,0.62,0.21,1.64-0.11,2.51c-2.19,5.95-8.32,14.7-18.21,23.24
M64.06,20.23c0.94,0.4,1.93,0.35,2.82,0.26c3.75-0.37,7.37-1.49,10.53-2.69c3.06-1.16,4.59,0.7,3.28,3.55c-7.53,16.4-17.82,30.15-36.71,39.81
M54.08,32.9c6.42,0.6,21.55,14.72,30.43,20.77c3.04,2.07,5.87,3.7,8.87,4.58
M60.25,60.25c5.75,1.88,13.12,5.12,15.75,8
M57.12,78.75C65.88,82.38,74.88,88.5,78.75,93",koniec,,false,"Genki kanji 2-18
JLPT 4"
382,宿,11,"化
白
宀",シュク,"やど
やど.る
やど.す","M53.25,10.5c1,1,1.74,2.53,1.71,3.77c-0.09,3.9-0.1,6.23-0.1,8.83
M21.75,24.75c0,3.89-3.25,15.16-4.5,17.75
M22.72,27.76c18.03-2.01,43.91-5.26,63.12-5.93c12.16-0.42,3.17,7.41-0.42,9.28
M32.77,37.81c0.21,1.75-0.06,3.54-0.73,5.04C27.77,52.4,22.79,61.21,13,72.83
M25.71,59.44c0.99,0.99,1.65,2.31,1.65,4.06c0,9.93-0.1,23.35-0.14,31.25c-0.01,1.55-0.01,2.88-0.01,3.94
M43.62,44.56c2.26,0.56,5.09,0.25,7.53-0.05c8.81-1.11,20.6-2.76,30.35-3.68c2.29-0.22,4.53-0.24,6.79,0.2
M64.17,45.27c0.36,0.8,0.38,1.59,0.08,2.38c-0.54,2.37-1.87,5.47-4.72,10.48
M48.26,59.41c0.92,0.92,1.62,2.44,1.64,3.73c0.09,8.52-0.06,20.6-0.11,29.74c-0.01,1.44-0.01,2.8-0.01,4.06
M50.98,61.44c2.99-0.15,22.75-2.59,27.9-3.08c3.26-0.31,5.17,0.94,4.95,4.28c-0.46,6.99-1.54,18.46-1.97,27.74c-0.08,1.61-0.13,3.09-0.17,4.39
M51.08,76.19c11.67-1.07,21.8-2.32,30.73-2.65
M50.97,93.8c10.54-0.64,19.9-1.68,29.68-2.21","nocleg
zakwaterowanie
stancja
gospoda",,false,"Genki kanji 2-18
JLPT 3"
383,題,18,"貝
目
ハ
日
疋
頁",ダイ,,"M19.02,15.84c0.89,0.89,1.4,2.05,1.4,2.98c0,0.71,1.73,13.95,2.59,20.55c0.26,2.02,0.45,3.42,0.47,3.64
M20.96,17.2c1.54-0.1,14.79-2.19,20.06-2.94c2.74-0.4,4.23,1.61,4.09,3.64c-0.25,3.54-1.04,11.35-1.89,19.13c-0.12,1.08-0.24,2.15-0.35,3.22
M22.8,28.8c4.57-0.67,16.82-2.3,20.49-2.75
M24.23,40.14c5.65-0.76,10.9-1.51,17.76-2.26
M10.75,51.58c1.47,0.43,4.17,0.59,5.63,0.43c7.87-0.88,20.74-3.2,28.35-3.88c2.43-0.22,3.92,0.2,5.14,0.42
M32.57,51.88c0.84,0.84,1.12,2.1,1.12,3.07c0,2.56,0.01,16.56,0.01,24.06
M34.35,64.52C38.62,64,43,63.75,45.71,63.39c1.55-0.21,3-0.32,3.79-0.13
M21.38,60.75c0.03,0.66,0.06,1.71-0.06,2.67C20.5,70,16.38,82.5,10.56,88.97
M20.75,75.75c7,0.38,35.25,15.12,58.33,19.65c3.36,0.66,6.12,1.34,9.42,1.6
M54.5,17.51c2.25,0.37,4.16,0.4,5.62,0.24c9.13-0.99,16.76-1.99,27.12-2.7c2.44-0.17,3.91-0.02,5.13,0.23
M70.61,19.58c0.05,0.67,0.04,1.59-0.22,2.21c-1.02,2.46-2.55,5.47-4.33,8.06
M57.62,31.19c0.84,0.84,1.36,1.96,1.36,3.27c0,1.05-0.03,23.3-0.04,32.54c0,2.23,0,3.66,0,3.79
M59.73,32.49c2.55-0.16,21.85-2.75,24.18-2.75c2.34,0,3.79,1.01,3.79,3.02c0,1.39-0.54,19.11-0.5,32.61c0,1.54,0.01,3.02,0.01,4.42
M60.19,43.64c5.94-0.64,20.28-2.2,25.73-2.55
M60.39,55.41c6.86-0.54,18.35-1.65,25.31-2.11
M60.55,67.88c6.32-0.63,17.9-1.52,25.31-2.01
M67.8,70.68c0.2,0.94-0.32,2.28-1,3.02c-2.06,2.22-5.92,5.55-11.25,9.05
M79,72.5c4.89,3.29,10.67,9.25,12,12.12","temat
tytuł
przedmiot
problem
pytanie",,false,"Genki kanji 2-18
JLPT 4"
384,議,20,"一
王
言
并
羊
亅
戈
手",ギ,,"M23.75,15.5c2.38,1.46,6.15,5.98,6.75,8.25
M11.37,34.08c0.63,0.23,3.03,0.26,3.67,0.23C22.25,34,31,32.25,38.93,31.19c1.05-0.14,2.64,0.11,3.16,0.23
M17.98,47.56c0.99,0.31,2.38,0.14,3.39,0.06c3.67-0.29,8.73-1.4,12.76-1.89c1.15-0.14,2.36-0.21,3.51,0.01
M18.48,60.08c1.1,0.38,2.76,0.14,3.91,0.05c3.19-0.23,7.37-0.93,10.76-1.41c1.19-0.17,2.69-0.5,3.88-0.26
M17.14,73.65c0.77,0.68,1.16,1.78,1.17,2.81c0.7,3.43,1.4,8.21,2.1,12.78c0.2,1.28,0.39,2.55,0.59,3.76
M19.31,74.37c6.44-0.89,11.23-2.1,17.17-3c1.49-0.22,2.39,1.04,2.18,2.06c-0.89,4.25-1.66,6.72-3.24,13.78
M21.72,90.3c3.89-0.44,7.44-0.97,12.16-1.6c1.11-0.15,2.28-0.3,3.54-0.46
M50.93,13.95c2.58,1.52,6.67,6.23,7.32,8.59
M76.38,9.25c0.02,0.35,0.09,1.16-0.04,1.65c-0.83,3.1-2.8,7.38-6.12,11.27
M49.06,27.75c1.81,0.37,4.15,0.29,5.57,0.03c6.06-1.14,17.68-3.27,23.88-3.99c1.63-0.19,3.66-0.46,5.27-0.02
M65.28,27.21c0.94,0.94,1.22,2.29,1.22,3.72c0,2.82-0.14,7.44-0.14,11.75
M51.3,36.49c2.08,0.39,4.1,0.1,5.62-0.13c5.23-0.81,14.22-2.28,19.35-2.78c1.52-0.15,3.17-0.35,4.68,0.06
M45.78,45.82c2.47,0.56,5.42,0.23,7.59-0.1c7.12-1.09,21.41-3.3,30.14-4.24c2.49-0.27,5-0.71,7.47-0.11
M56.76,50.12c0.12,0.63-0.05,1.28-0.35,1.64c-1.96,2.39-5.6,5.52-12.66,8.73
M43.22,65.89c2.66,0.61,5.89,0.36,8.56-0.05c8.24-1.26,22.23-4.44,32.84-5.7c2.63-0.31,5.06-0.53,7.66,0.07
M55.01,56.65c0.07,0.28,0.95,1.47,0.95,3.27c0,10.95-0.08,28.88-0.08,32.7c0,5.12-4.32,1.15-6.7-0.4
M44.88,82.88c1.25,0.62,2.49,0.25,3.25-0.28c0.76-0.51,11.48-8.71,14.69-11.18
M67.81,47.99c1.53,1.57,2.33,3.38,2.6,5.51c2.34,18.31,10.69,35.73,22.11,43.33c4.04,2.68,4.44-1.05,3.93-5.7
M84.87,66.62c0.06,0.59,0.12,1.54-0.11,2.39c-1.39,5.04-9.03,16.67-19.91,23.45
M77.88,47.38c2.31,1.27,5.99,4.16,7.07,6.33","naradzanie
zastanawianie
propozycja",,false,JLPT 3
385,現,11,"王
見",ゲン,"あらわ.れる
あらわ.す
うつつ
うつ.つ","M11.5,23.5c1.88,0.38,3.37,0.36,4.76,0.23c5.36-0.48,14.86-1.48,21.37-2.58c1.38-0.23,3.25-0.27,4.87-0.15
M26.32,25.02c0.89,0.89,1.48,2.61,1.48,3.98c0,6.38,0.1,34.62,0.1,40.57
M13.5,47.25c1.52,0.51,3.09,0.46,4.65,0.27c4.25-0.53,12.47-2.08,17.5-2.91c1.68-0.28,3.73-0.73,5.35-0.49
M12.25,76.97c1.31,0.66,2.8,0.46,3.67,0.01c7.48-3.82,12.86-6.46,22.58-11.86
M49.3,16.71c0.87,0.87,1.49,2.35,1.49,3.77c0,3.1,0.11,27.19,0.15,37.77c0.01,2.3,0.01,3.96,0.01,4.63
M51.38,18.4c4.49-0.65,24.66-2.94,27.27-3.15c2.17-0.18,3.7,1.26,3.7,3.3c0,1.51-0.08,22.61-0.09,38.08c0,1.76,0,2.96,0,4.55
M52.08,32.6c8.42-1.1,20.17-2.48,28.83-2.62
M52.07,46.38c8.93-0.75,22.56-2.13,29.01-2.37
M52.05,59.91c6.95-0.41,21.7-1.78,28.76-2.12
M57.63,65.52c0.06,0.71,0.13,1.84-0.12,2.86c-1.46,6.03-8.88,19.49-21.26,27.37
M68.73,61.47c0.78,0.78,1.2,2.03,1.2,3.48c0,4.67-0.14,12.87-0.14,18.35c0,10.2,1.58,11.33,13.93,11.33c12.02,0,12.52-2.25,12.52-9.23","teraźniejszość
pokazywać",,false,JLPT 3
386,配,10,"酉
已",ハイ,くば.る,"M12.22,23.18c1.96,0.5,3.86,0.52,6.2,0.35c7.12-0.53,18.75-1.82,25.66-2.55c2.2-0.23,4.21-0.23,5.31,0.09
M14.27,39.86c0.75,0.75,1.11,2.01,1.11,3.26c0,0.85-0.03,34.89-0.04,44.75c0,1.79,0.04,3.58,0.04,5.38
M15.6,41.15c2.48-0.12,27.36-3.69,29.63-3.84c1.89-0.12,3.23,1.19,3.23,3.98c0,1.46-0.67,32.48-0.75,45.45c-0.01,1.44-0.16,2.88-0.16,4.31
M25.12,25.9c0.74,0.74,1.02,1.79,0.96,3.42C25.5,45.75,24,53,19.14,61.93
M33.87,24.47c0.65,0.65,0.82,1.78,0.82,3.27c0,5.83-0.27,15.62-0.27,22.01c0,6.38,1.2,7.03,5.85,7.03c1.96,0,4.03-0.22,5.48-0.78
M16.54,75.78c5.33-0.41,24.08-2.03,30.04-2.65
M16.39,90.48c7.99-0.6,21.9-1.95,30.43-2.4
M56.95,21.39c0.8,0.36,2.94,0.95,4.92,0.68c5.88-0.81,23.3-3.61,24.51-3.83c2.62-0.48,4.49,0.77,3.79,3.85c-0.24,1.05-2.17,11.29-3.86,21.17
M57.42,46c1.45,0.62,2.8,0.77,4.63,0.56c7.2-0.81,15.99-1.62,22.67-2.2c1.73-0.15,3.15-0.11,4.54-0.11
M58.49,46.62c0.76,0.76,1.32,2,1.32,3.78c0,8.25-0.46,16.21-0.46,22.6c0,15.13,1.29,16.5,20.26,16.5C94.38,89.5,96,88,96,77.5","dystrybucja
wygnanie
rozdawać",,false,JLPT 3
387,案,10,"女
木
宀",アン,つくえ,"M54.53,9.95c1.07,1.07,1.61,2.17,1.61,3.36c0,2.44-0.07,3.58-0.07,5.79
M25.38,21.75c0,3.05-2.26,11.63-3.29,13.75
M26.47,23.54c13.97-1.85,50.2-5.16,56.57-5.46c9.53-0.44,3.21,4.66-1.51,7.48
M50.4,27.69c0.35,0.68,0.28,1.97-0.24,2.98c-2.04,3.95-5.04,9.57-11.61,16.36c-1.36,1.4-0.74,2.41,0.26,2.35c8.41-0.53,21.28,1.68,31.22,5.29c4.32,1.57,8.09,3.4,10.7,5.39
M68.25,31.88c0.21,0.94,0.2,2.35-0.23,3.36c-3.52,8.18-13.38,21.51-38.94,26.96
M13,41.5c3.38,0.38,6.82,0.33,10.38-0.05c15.87-1.7,45.49-3.95,62.13-4.97c2.97-0.18,6.35-0.06,9.24,0.52
M23.64,71.15c3.16,0.5,6.45,0.18,9.59-0.12c8.85-0.87,28.57-2.56,44.26-3.28c3.25-0.15,6.77-0.28,9.99,0.41
M53.09,60.75c0.89,0.89,1.35,2.49,1.35,3.5c0,2.12-0.1,18.5-0.14,28.38c-0.01,2.33-0.01,4.29-0.01,5.62
M52.25,70.25c0,0.62-0.4,1.84-1.19,2.89c-7.44,9.93-19.96,19.99-34.31,23.61
M54.75,70.75c4.36,2.71,21.13,13.94,29.7,19.33c2.96,1.86,5.05,3.05,8.55,4.17","propozycja
sugestia
plan
pomysł
opinia
oczekiwanie",,false,JLPT 1
388,礼,5,"乙
礼","レイ
ライ",,"M29.08,14.12c3.93,2.24,8.13,6.21,11.5,10.12
M15.36,39.25c1.04,0.45,3.14,0.91,4.93,0.7c5.75-0.69,20.57-4.37,22.55-4.95c2.59-0.75,4.09,1.26,2.51,3.5C39.91,46.25,26.38,64.38,14.5,74
M35,54.86c0.88,0.88,1.52,2.27,1.52,4.14c0,8.67-0.01,23.85-0.02,31.75c0,2.35,0,4.05,0,4.75
M39.2,56.5c3.71,2.41,7.69,6.03,10.88,10.25
M67.24,17.37c1.01,1.01,1.49,2.88,1.49,4.43c0,8.19-0.13,49.14-0.13,54.7c0,9.88,2.15,12.03,12.96,12.03C93,88.53,94.89,87,94.89,78.9","ukłon
salutowanie
ceremonia
podziękowanie",,false,JLPT 3
389,老,6,老,ロウ,"お.いる
ふ.ける","M31,30.7c2.25,0.42,4.66,0.35,6.64,0.02c8.86-1.47,18.48-2.6,26.86-3.64c1.85-0.23,3.75-0.08,5.63,0.27
M49.67,12.37c0.86,0.85,1.52,2.27,1.52,4.14c0,9.37,0.06,23.25,0.06,28.5
M17,49.03c3.12,0.72,5.75,0.84,8.78,0.44c20.06-2.66,37.22-5.22,60.09-6.43c3.8-0.2,6.11,0.08,8.01,0.43
M79.84,16.98c0.18,1.61-0.3,3.55-1.6,5.45C61.56,46.85,44.5,65.25,16.81,83.97
M80.19,58.64c-0.11,1.45-0.89,2.79-1.93,3.62c-5.62,4.52-13.24,8.82-22.01,12.49
M50.6,62c0.78,0.84,1.35,2.12,1.35,3.51c0,1.15,0.01,15.74,0.01,20.46c0,8.29,1.78,10.07,19.44,10.07c16.34,0,17.88-1.66,17.88-11.92","starzenie się
podeszły wiek",,false,JLPT 3
390,察,14,"ノ
示
二
小
宀
癶",サツ,,"M53.51,8.54c1.1,1.1,1.57,2.59,1.57,3.93c0,3.78-0.1,4.15-0.1,7.65
M20.9,21.83c0,3.77-3.71,14.12-5.4,16.64
M21.7,24.43c20.3-1.93,43.55-4.55,63.93-4.78c12.12-0.14,2.62,6.48-0.44,8.74
M33.25,32.75c0.38,1.25,0.08,2.54-0.75,3.64c-4.12,5.48-12,13.12-14.5,15.21
M35,34.69c2.88-0.57,5.75-1.32,9-2.56c3.07-1.17,4.44,0.8,3.5,3.03C43.25,45.25,31.75,59.75,14,69.45
M31.5,43c0.82,0.32,3.11,2.26,4.75,4.19
M24.12,49.88c1.14,0.85,3.42,4.48,4.38,6.41
M57.5,31.73c1.12,0.4,2.9,0.26,4.42,0.13c2.83-0.24,9.32-1.81,12.83-2.86c2.5-0.75,3.93,0.76,1.76,3.39C72.5,37.25,68,42,63.1,46.67
M54.5,37.12c3.75-0.26,18.75,12.75,28.75,20.07c2.22,1.63,6.5,4.01,9.75,4.81
M38.22,60.23c2.15,0.4,3.78,0.18,5.53-0.01c5.27-0.59,14.37-1.66,19.62-2.01c1.73-0.12,3.47-0.23,5.17,0.16
M26.46,73.07c2.62,0.88,5.73,0.34,8.41,0.08c8.75-0.84,26-3.02,36.5-3.44c2.62-0.1,5.26-0.21,7.84,0.31
M53.08,74.02c0.76,0.76,1.33,2.11,1.33,3.91c0,3.32,0.03,14,0.03,17.97c0,7.23-4.44,1.23-6.22-0.55
M35,81.5c0.05,0.4,0.1,1.02-0.09,1.59c-1.14,3.35-7.9,8.42-16.83,12.93
M69.38,81.5c4.96,2.46,13.06,9.82,14.3,13.64","podejrzewać
sądzić
rozumieć
sympatyzować",,false,JLPT 3
